"2/14/2012 0:24:48",60,46.06,75.20,74.30,71.49,67.32,63.28,59.79
"2/14/2012 0:24:53",60,46.18,75.20,74.19,71.49,67.21,63.28,59.79
"2/14/2012 0:24:59",60,46.06,75.09,74.19,71.37,67.21,63.28,59.56
"2/14/2012 0:25:0",60,46.06,75.09,74.19,71.37,67.32,63.28,59.68
"2/14/2012 0:25:5",60,46.06,75.09,74.19,71.37,67.44,63.28,59.68
"2/14/2012 0:25:7",60,46.06,75.09,74.07,71.37,67.32,63.28,59.79
"2/14/2012 0:25:10",60,46.06,74.97,74.07,71.37,67.32,63.28,59.79
"2/14/2012 0:25:17",60,46.18,74.97,74.07,71.37,67.32,63.39,59.68
"2/14/2012 0:25:20",60,46.06,75.09,74.07,71.37,67.21,63.39,59.56
"2/14/2012 0:25:27",60,46.18,75.09,74.07,71.37,67.21,63.39,59.56
"2/14/2012 0:25:31",60,46.18,74.97,73.96,71.37,67.32,63.39,59.56
"2/14/2012 0:25:34",60,46.06,74.97,73.96,71.37,67.32,63.39,59.68
"2/14/2012 0:25:37",60,46.06,74.97,73.96,71.37,67.44,63.39,59.56
"2/14/2012 0:25:41",60,46.18,74.97,73.96,71.26,67.44,63.39,59.68
"2/14/2012 0:25:43",60,46.18,74.97,73.96,71.26,67.32,63.39,59.56
"2/14/2012 0:25:46",60,46.18,74.86,73.85,71.26,67.32,63.39,59.68
"2/14/2012 0:25:49",60,46.18,74.97,73.85,71.26,67.44,63.28,59.68
"2/14/2012 0:25:53",60,46.18,74.97,73.85,71.26,67.32,63.28,59.56
"2/14/2012 0:25:57",60,46.18,74.86,73.85,71.26,67.44,63.28,59.56
"2/14/2012 0:26:4",60,46.06,74.86,73.85,71.26,67.44,63.28,59.56
"2/14/2012 0:26:7",60,46.06,74.86,73.96,71.26,67.44,63.28,59.68
"2/14/2012 0:26:10",60,46.18,74.86,73.85,71.26,67.55,63.16,59.56
"2/14/2012 0:26:16",60,46.18,74.86,73.85,71.15,67.44,63.16,59.56
"2/14/2012 0:26:17",60,46.18,74.86,73.85,71.15,67.55,63.28,59.56
"2/14/2012 0:26:21",60,46.06,74.86,73.85,71.15,67.55,63.28,59.56
"2/14/2012 0:26:27",60,46.18,74.75,73.85,71.15,67.55,63.39,59.68
"2/14/2012 0:26:30",60,46.18,74.75,73.74,71.15,67.55,63.28,59.68
"2/14/2012 0:26:34",60,46.18,74.75,73.74,71.04,67.44,63.28,59.68
"2/14/2012 0:26:36",60,46.06,74.75,73.74,71.15,67.55,63.28,59.56
"2/14/2012 0:26:40",60,46.06,74.75,73.74,71.04,67.44,63.28,59.56
"2/14/2012 0:26:42",60,46.06,74.75,73.62,71.15,67.55,63.28,59.68
"2/14/2012 0:26:49",60,46.06,74.75,73.62,71.04,67.44,63.28,59.56
"2/14/2012 0:26:50",60,46.18,74.64,73.62,71.04,67.32,63.16,59.56
"2/14/2012 0:26:54",60,46.06,74.64,73.51,71.04,67.21,63.16,59.68
"2/14/2012 0:26:59",60,46.06,74.75,73.62,71.04,67.32,63.28,59.56
"2/14/2012 0:27:4",60,46.18,74.64,73.62,71.04,67.44,63.16,59.56
"2/14/2012 0:27:13",60,ERR,74.64,73.51,71.04,67.44,63.16,59.56
"2/14/2012 0:27:17",60,46.06,74.64,73.62,71.04,67.44,63.28,59.68
"2/14/2012 0:27:21",60,46.06,74.64,73.51,71.04,67.55,63.28,59.68
"2/14/2012 0:27:25",60,46.06,74.64,73.51,71.04,67.55,63.16,59.56
"2/14/2012 0:27:28",60,45.95,74.52,73.51,71.04,67.55,63.05,59.68
"2/14/2012 0:27:34",60,45.95,74.64,73.51,70.93,67.55,63.16,59.68
"2/14/2012 0:27:40",60,45.95,74.52,73.51,71.04,67.55,63.16,59.56
"2/14/2012 0:27:42",60,45.95,74.52,73.51,71.04,67.55,63.16,59.56
"2/14/2012 0:27:46",60,45.95,74.52,73.51,71.04,67.44,63.05,59.56
"2/14/2012 0:27:52",60,45.95,74.52,73.51,71.04,67.44,63.16,59.56
"2/14/2012 0:27:54",60,45.95,74.41,73.40,70.93,67.21,63.05,59.56
"2/14/2012 0:27:57",60,45.95,74.41,73.51,70.93,67.44,63.16,59.56
"2/14/2012 0:28:4",60,45.95,74.41,73.51,70.93,67.32,63.16,59.56
"2/14/2012 0:28:10",60,45.95,74.41,73.40,70.81,67.32,63.16,59.56
"2/14/2012 0:28:23",60,45.95,74.41,73.40,70.93,67.44,63.16,59.56
"2/14/2012 0:28:25",60,45.95,74.41,73.29,70.93,67.55,63.16,59.68
"2/14/2012 0:28:33",60,46.06,74.41,73.40,70.81,67.44,63.16,59.68
"2/14/2012 0:28:40",60,46.06,74.41,73.29,70.81,67.32,63.16,59.45
"2/14/2012 0:28:42",60,46.06,74.30,73.29,70.81,67.32,63.16,59.45
"2/14/2012 0:28:45",60,46.06,74.30,73.29,70.81,67.32,63.16,59.56
"2/14/2012 0:28:50",60,46.06,74.30,73.18,70.81,67.32,63.16,59.68
"2/14/2012 0:28:53",60,46.06,74.30,73.18,70.81,67.44,63.05,59.56
"2/14/2012 0:28:56",60,46.06,74.19,73.18,70.81,67.44,63.05,59.56
"2/14/2012 0:29:0",60,46.06,74.19,73.18,70.81,67.55,63.16,59.68
"2/14/2012 0:29:3",60,46.06,74.19,73.18,70.81,67.44,63.05,59.56
"2/14/2012 0:29:7",60,46.06,74.19,73.18,70.81,67.55,63.05,59.56
"2/14/2012 0:29:9",60,46.06,74.19,73.18,70.70,67.44,63.05,59.56
"2/14/2012 0:29:14",60,46.06,74.19,73.18,70.70,67.44,63.05,59.56
"2/14/2012 0:29:22",60,46.06,74.19,73.18,70.70,67.32,63.05,59.56
"2/14/2012 0:29:26",60,46.06,74.19,73.18,70.70,67.44,63.05,59.56
"2/14/2012 0:29:31",60,46.06,74.19,73.18,70.70,67.44,63.05,59.56
"2/14/2012 0:29:34",60,46.06,74.07,73.18,70.70,67.32,63.05,59.68
"2/14/2012 0:29:38",60,46.06,74.07,73.18,70.70,67.32,63.16,59.45
"2/14/2012 0:29:44",60,46.06,74.07,73.06,70.70,67.32,63.16,59.45
"2/14/2012 0:29:51",60,46.06,74.07,73.18,70.70,67.44,63.16,59.56
"2/14/2012 0:29:52",60,46.06,73.96,73.06,70.59,67.32,63.05,59.56
"2/14/2012 0:29:58",60,46.06,73.96,73.06,70.70,67.44,62.94,59.68
"2/14/2012 0:30:0",60,46.06,73.96,73.06,70.59,67.21,62.94,59.56
"2/14/2012 0:30:6",60,46.06,74.07,73.06,70.70,67.21,63.05,59.68
"2/14/2012 0:30:11",60,46.06,74.07,72.95,70.59,67.21,62.94,59.56
"2/14/2012 0:30:19",60,46.06,73.96,73.06,70.59,67.21,62.94,59.68
"2/14/2012 0:30:29",60,ERR,73.96,72.95,70.59,67.32,63.05,59.68
"2/14/2012 0:30:32",60,46.06,73.96,72.95,70.59,67.44,62.94,59.56
"2/14/2012 0:30:36",60,46.06,73.96,72.84,70.59,67.32,63.05,59.56
"2/14/2012 0:30:37",60,46.06,73.85,72.95,70.59,67.32,63.05,59.68
"2/14/2012 0:30:43",60,46.06,73.85,72.84,70.59,67.44,63.05,59.68
"2/14/2012 0:30:50",60,46.06,73.85,72.84,70.59,67.44,63.05,59.45
"2/14/2012 0:30:53",60,46.06,73.85,72.84,70.59,67.44,63.05,59.56
"2/14/2012 0:30:54",60,46.06,73.85,72.84,70.47,67.32,63.05,59.56
"2/14/2012 0:30:58",60,46.06,73.74,72.84,70.47,67.32,62.94,59.56
"2/14/2012 0:31:3",60,46.06,73.74,72.84,70.47,67.32,62.94,59.56
"2/14/2012 0:31:7",60,46.06,73.74,72.72,70.47,67.32,62.94,59.56
"2/14/2012 0:31:9",60,46.06,73.74,72.84,70.47,67.21,62.94,59.56
"2/14/2012 0:31:12",60,46.06,73.74,72.72,70.47,67.21,62.94,59.45
"2/14/2012 0:31:17",60,46.06,73.74,72.72,70.47,67.21,62.94,59.56
"2/14/2012 0:31:19",60,46.06,73.62,72.72,70.47,67.10,62.94,59.56
"2/14/2012 0:31:23",60,46.18,73.62,72.72,70.47,67.10,62.94,59.56
"2/14/2012 0:31:26",60,46.06,73.62,72.72,70.36,67.10,62.94,59.45
"2/14/2012 0:31:28",60,46.06,73.62,72.61,70.47,67.10,62.94,59.22
"2/14/2012 0:31:33",60,46.18,73.62,72.61,70.36,67.10,62.94,59.45
"2/14/2012 0:31:38",60,46.06,73.62,72.61,70.47,67.10,62.94,59.45
"2/14/2012 0:31:46",60,46.18,73.51,72.72,70.36,67.10,62.94,59.56
"2/14/2012 0:31:50",60,46.18,73.51,72.72,70.47,66.99,63.05,59.56
"2/14/2012 0:31:53",60,46.06,73.51,72.61,70.47,66.99,62.94,59.45
"2/14/2012 0:31:55",60,46.06,73.51,72.61,70.36,66.99,62.94,59.68
"2/14/2012 0:31:58",60,46.06,73.51,72.61,70.47,66.99,62.94,59.56
"2/14/2012 0:32:0",60,46.06,73.40,72.61,70.36,66.99,62.94,59.34
"2/14/2012 0:32:2",60,46.06,73.40,72.61,70.36,66.99,62.94,59.56
"2/14/2012 0:32:6",60,46.06,73.40,72.72,70.36,66.87,63.05,59.56
"2/14/2012 0:32:13",60,46.18,73.40,72.61,70.36,66.87,63.05,59.56
"2/14/2012 0:32:22",60,46.06,73.40,72.72,70.36,66.99,62.94,59.56
"2/14/2012 0:32:24",60,46.18,73.40,72.61,70.36,66.99,62.94,59.45
"2/14/2012 0:32:27",60,46.18,73.40,72.50,70.36,66.99,62.94,59.56
"2/14/2012 0:32:30",60,46.06,73.29,72.61,70.25,66.87,62.94,59.45
"2/14/2012 0:32:32",60,46.06,73.29,72.50,70.36,66.87,62.82,59.45
"2/14/2012 0:32:40",60,46.06,73.29,72.61,70.25,66.99,62.94,59.56
"2/14/2012 0:32:43",60,46.06,73.29,72.50,70.25,66.99,62.94,59.22
"2/14/2012 0:32:45",60,46.06,73.29,72.50,70.36,66.87,63.05,59.45
"2/14/2012 0:32:54",60,46.06,73.29,72.50,70.25,66.87,63.05,59.56
"2/14/2012 0:32:58",60,46.06,73.29,72.39,70.36,66.99,62.94,59.45
"2/14/2012 0:33:4",60,46.06,73.18,72.50,70.25,66.99,62.82,59.45
"2/14/2012 0:33:7",60,45.95,73.18,72.50,70.36,66.87,62.94,59.56
"2/14/2012 0:33:14",60,45.95,73.18,72.50,70.25,66.87,62.94,59.56
"2/14/2012 0:33:17",60,45.95,73.18,72.50,70.25,66.87,62.94,59.68
"2/14/2012 0:33:21",60,32.00,73.18,72.50,70.25,66.87,62.94,59.56
"2/14/2012 0:33:25",60,45.95,73.06,72.50,70.25,66.87,62.82,59.45
"2/14/2012 0:33:26",60,45.84,73.06,72.50,70.25,66.87,62.82,59.45
"2/14/2012 0:33:29",60,45.95,73.06,72.50,70.25,66.87,62.94,59.45
"2/14/2012 0:33:32",60,45.95,73.06,72.61,70.25,66.87,62.82,59.45
"2/14/2012 0:33:39",60,45.95,73.06,72.50,70.25,66.87,62.82,59.68
"2/14/2012 0:33:41",60,45.95,73.18,72.61,70.36,66.87,62.82,59.45
"2/14/2012 0:33:44",60,45.95,73.18,72.61,70.25,66.87,62.82,59.45
"2/14/2012 0:33:54",60,45.95,73.18,72.61,70.36,66.87,62.94,59.56
"2/14/2012 0:33:56",60,45.95,73.29,72.72,70.36,66.87,62.82,59.56
"2/14/2012 0:34:0",60,45.95,73.40,72.61,70.47,66.87,62.82,59.45
"2/14/2012 0:34:1",60,45.84,73.40,72.72,70.36,66.87,62.82,59.45
"2/14/2012 0:34:5",60,45.84,73.40,72.72,70.47,66.87,62.82,59.45
"2/14/2012 0:34:8",60,45.95,73.51,72.84,70.59,66.87,62.82,59.45
"2/14/2012 0:34:12",60,45.95,73.62,72.84,70.47,66.99,62.82,59.56
"2/14/2012 0:34:14",60,45.84,73.62,72.84,70.59,66.99,62.82,59.45
"2/14/2012 0:34:18",60,45.84,73.74,73.06,70.59,66.99,62.94,59.22
"2/14/2012 0:34:22",60,45.84,73.96,73.06,70.59,66.99,62.94,59.56
"2/14/2012 0:34:25",60,45.84,74.07,73.18,70.59,66.87,62.82,59.68
"2/14/2012 0:34:29",60,45.84,74.19,73.18,70.59,66.99,62.94,59.45
"2/14/2012 0:34:33",60,45.84,74.30,73.29,70.59,67.10,62.94,59.45
"2/14/2012 0:34:35",60,45.84,74.30,73.29,70.70,66.99,62.82,59.56
"2/14/2012 0:34:37",60,45.84,74.30,73.40,70.59,66.99,62.82,59.45
"2/14/2012 0:34:43",60,45.84,74.41,73.40,70.70,67.10,62.94,59.56
"2/14/2012 0:34:45",60,45.84,74.52,73.62,70.81,67.10,62.94,59.56
"2/14/2012 0:34:50",60,45.84,74.52,73.74,70.93,67.10,62.94,59.56
"2/14/2012 0:34:53",60,45.95,74.75,73.74,70.93,67.10,62.94,59.68
"2/14/2012 0:34:55",60,45.84,74.75,73.85,70.93,67.10,62.94,59.45
"2/14/2012 0:35:2",60,45.95,74.97,73.85,71.15,67.21,63.05,59.56
"2/14/2012 0:35:3",60,45.84,75.31,74.07,71.26,67.21,62.94,59.45
"2/14/2012 0:35:7",60,45.95,75.54,74.19,71.37,67.21,63.05,59.56
"2/14/2012 0:35:12",60,45.95,75.65,74.30,71.49,67.21,63.05,59.56
"2/14/2012 0:35:16",60,45.95,75.76,74.41,71.60,67.21,63.05,59.56
"2/14/2012 0:35:19",111,45.95,75.87,74.52,32.00,67.10,63.05,59.68
"2/14/2012 0:35:24",60,45.95,76.10,74.75,71.71,67.10,63.05,59.56
"2/14/2012 0:35:28",60,45.95,76.44,74.86,71.82,67.21,63.05,59.56
"2/14/2012 0:35:30",60,45.95,76.55,74.97,71.82,67.21,63.05,59.56
"2/14/2012 0:35:37",60,45.95,77.00,75.20,72.05,67.32,63.05,59.68
"2/14/2012 0:35:46",60,46.06,77.22,75.31,72.27,67.21,63.05,59.56
"2/14/2012 0:35:52",61,46.06,77.45,75.54,72.72,67.32,63.16,59.56
"2/14/2012 0:35:58",61,45.95,77.90,75.87,72.72,67.32,63.16,59.56
"2/14/2012 0:36:3",61,46.06,78.24,76.10,73.29,67.32,63.16,59.56
"2/14/2012 0:36:9",61,46.06,78.57,76.32,73.62,67.55,63.28,59.68
"2/14/2012 0:36:13",61,46.06,78.80,76.66,73.74,67.55,63.28,59.68
"2/14/2012 0:36:17",61,45.95,78.91,76.66,73.96,67.55,63.28,59.56
"2/14/2012 0:36:22",61,46.06,78.91,76.77,74.19,67.55,63.16,59.56
"2/14/2012 0:36:28",61,45.95,79.14,77.11,74.41,67.55,63.16,59.68
"2/14/2012 0:36:33",62,46.06,79.59,77.56,74.75,67.55,63.28,59.68
"2/14/2012 0:36:35",62,45.95,79.70,77.68,74.75,67.55,63.28,59.56
"2/14/2012 0:36:41",62,46.06,79.70,77.79,74.86,67.55,63.16,59.56
"2/14/2012 0:36:44",62,46.06,79.93,77.90,75.09,67.55,63.16,59.68
"2/14/2012 0:36:46",62,46.06,80.26,78.24,75.20,67.55,63.16,59.68
"2/14/2012 0:36:53",62,45.95,80.49,78.24,75.31,67.55,63.16,59.56
"2/14/2012 0:37:1",62,46.06,80.71,78.46,75.76,67.66,63.16,59.56
"2/14/2012 0:37:4",63,46.06,81.27,78.80,76.77,67.77,63.28,59.56
"2/14/2012 0:37:8",63,46.06,81.27,79.02,76.89,67.66,63.16,59.68
"2/14/2012 0:37:10",63,46.06,81.50,79.36,76.89,67.66,63.16,59.56
"2/14/2012 0:37:15",63,46.06,81.84,79.47,77.34,67.66,63.28,59.56
"2/14/2012 0:37:17",64,46.06,82.06,79.59,77.34,67.66,63.28,59.68
"2/14/2012 0:37:21",64,46.06,82.18,79.59,77.45,67.77,63.28,59.56
"2/14/2012 0:37:28",64,46.06,82.51,79.81,77.90,67.77,63.28,59.45
"2/14/2012 0:37:31",65,46.06,83.07,80.15,78.46,67.77,63.39,59.56
"2/14/2012 0:37:36",65,46.18,83.07,80.26,78.57,67.77,63.39,59.56
"2/14/2012 0:37:41",65,46.18,83.41,80.60,79.14,67.77,63.39,59.79
"2/14/2012 0:37:42",65,46.06,83.75,80.82,79.25,67.89,63.50,59.56
"2/14/2012 0:37:44",66,46.06,83.86,80.82,79.14,67.77,63.39,59.56
"2/14/2012 0:37:45",66,45.95,83.97,80.94,79.14,67.77,63.50,59.56
"2/14/2012 0:37:49",66,46.06,83.97,80.94,79.14,67.66,63.39,59.56
"2/14/2012 0:37:55",66,46.06,84.09,81.39,79.14,67.89,63.39,59.56
"2/14/2012 0:37:58",66,46.06,84.43,81.39,79.25,67.89,63.39,59.56
"2/14/2012 0:38:6",67,46.06,84.54,81.61,79.47,67.89,63.50,59.56
"2/14/2012 0:38:9",67,46.06,84.76,82.06,79.81,68.00,63.50,59.56
"2/14/2012 0:38:13",67,46.06,84.87,82.18,79.93,68.00,63.39,59.56
"2/14/2012 0:38:16",67,46.06,85.10,82.29,80.37,68.00,63.39,59.56
"2/14/2012 0:38:18",68,45.95,85.21,82.40,80.37,68.00,63.39,59.45
"2/14/2012 0:38:23",68,45.95,85.32,82.40,80.60,68.00,63.39,59.56
"2/14/2012 0:38:27",67,45.95,85.21,82.74,81.05,68.11,63.50,59.56
"2/14/2012 0:38:30",68,45.95,85.44,82.74,80.94,68.11,63.50,59.56
"2/14/2012 0:38:31",68,32.00,85.44,82.85,81.05,68.11,63.50,59.56
"2/14/2012 0:38:33",68,32.00,85.55,82.85,81.16,68.11,63.50,59.56
"2/14/2012 0:38:35",68,45.95,85.55,82.96,81.16,68.11,63.50,59.56
"2/14/2012 0:38:42",69,45.95,86.00,83.30,81.39,68.11,63.50,59.56
"2/14/2012 0:38:44",69,45.84,86.34,83.52,81.50,68.11,63.50,59.56
"2/14/2012 0:38:54",69,45.84,86.45,84.09,81.84,68.22,63.50,59.56
"2/14/2012 0:38:57",70,45.84,87.01,84.31,82.29,68.22,63.50,59.56
"2/14/2012 0:39:2",71,45.95,87.35,84.43,82.51,68.22,63.61,59.68
"2/14/2012 0:39:11",71,45.95,87.69,84.65,82.62,68.34,63.61,59.68
"2/14/2012 0:39:13",72,45.95,88.02,84.99,82.62,68.34,63.72,59.68
"2/14/2012 0:39:18",73,46.06,88.14,85.21,82.96,68.34,63.72,59.56
"2/14/2012 0:39:20",73,46.06,88.36,85.10,83.07,68.34,63.72,59.56
"2/14/2012 0:39:27",73,46.06,88.47,85.21,83.19,68.34,63.72,59.56
"2/14/2012 0:39:29",74,45.95,88.70,85.44,83.30,68.45,63.84,59.56
"2/14/2012 0:39:32",74,45.95,88.81,85.66,83.41,68.56,63.72,59.68
"2/14/2012 0:39:35",74,45.95,88.70,85.77,83.19,68.45,63.72,59.56
"2/14/2012 0:39:39",74,45.95,88.70,85.89,83.41,68.56,63.84,59.56
"2/14/2012 0:39:42",74,46.06,88.81,86.11,83.64,68.56,63.84,59.56
"2/14/2012 0:39:48",74,45.95,88.93,86.22,83.64,68.68,63.84,59.56
"2/14/2012 0:39:53",75,46.06,89.37,86.22,83.97,68.56,63.84,59.56
"2/14/2012 0:39:56",76,45.95,89.71,86.56,84.09,68.68,63.84,59.68
"2/14/2012 0:39:59",76,45.95,89.82,86.79,84.20,68.68,63.72,59.56
"2/14/2012 0:40:3",76,45.95,89.82,86.79,84.20,68.68,63.84,59.56
"2/14/2012 0:40:7",77,45.95,90.05,86.90,84.20,68.79,63.84,59.56
"2/14/2012 0:40:18",77,ERR,90.16,87.01,84.43,68.79,63.84,59.68
"2/14/2012 0:40:28",78,46.06,90.72,87.35,84.99,69.01,63.84,59.68
"2/14/2012 0:40:31",79,45.95,90.95,87.24,85.10,69.01,63.95,59.68
"2/14/2012 0:40:33",80,46.06,91.29,87.35,84.87,69.01,63.95,59.68
"2/14/2012 0:40:40",80,46.06,91.18,87.46,84.87,68.90,63.95,59.56
"2/14/2012 0:40:44",80,46.18,91.40,87.80,84.87,69.01,63.95,59.68
"2/14/2012 0:40:51",81,46.06,91.85,88.25,84.87,69.12,63.95,59.68
"2/14/2012 0:40:54",81,46.18,91.74,88.36,84.65,69.12,63.95,59.68
"2/14/2012 0:40:58",81,46.18,91.74,88.59,84.65,69.24,63.95,59.56
"2/14/2012 0:41:2",81,46.18,91.62,88.59,84.65,69.12,64.06,59.56
"2/14/2012 0:41:6",81,46.18,91.85,88.70,84.65,69.24,64.06,59.68
"2/14/2012 0:41:12",82,46.18,92.19,89.04,84.99,69.24,64.06,59.68
"2/14/2012 0:41:14",82,46.06,92.07,89.15,85.32,69.24,64.06,59.68
"2/14/2012 0:41:16",82,46.06,92.19,89.15,85.44,69.24,64.06,59.56
"2/14/2012 0:41:22",83,46.06,92.30,89.26,85.66,69.35,64.06,59.56
"2/14/2012 0:41:23",83,46.06,92.52,89.37,85.89,69.24,63.95,59.68
"2/14/2012 0:41:27",83,46.06,92.30,89.37,86.11,69.35,64.06,59.56
"2/14/2012 0:41:30",83,46.06,92.64,89.49,85.89,69.35,64.06,59.68
"2/14/2012 0:41:32",83,45.95,92.41,89.82,86.11,69.35,64.06,59.56
"2/14/2012 0:41:36",83,46.06,92.30,89.82,86.45,69.35,64.18,59.56
"2/14/2012 0:41:39",83,46.06,92.41,89.82,86.45,69.46,64.18,59.68
"2/14/2012 0:41:45",83,46.06,92.41,89.60,86.68,69.35,64.18,59.56
"2/14/2012 0:41:51",84,46.06,92.75,89.82,87.01,69.46,64.29,59.68
"2/14/2012 0:41:56",84,46.06,92.64,90.16,87.12,69.46,64.29,59.56
"2/14/2012 0:41:59",83,46.06,92.64,90.27,87.35,69.46,64.29,59.68
"2/14/2012 0:42:4",84,46.06,92.75,90.05,87.24,69.57,64.18,59.56
"2/14/2012 0:42:6",84,46.06,92.75,90.50,87.24,69.57,64.29,59.56
"2/14/2012 0:42:9",86,32.00,92.86,90.50,87.35,69.57,64.18,59.22
"2/14/2012 0:42:13",84,46.06,92.86,90.50,87.46,69.69,64.29,59.56
"2/14/2012 0:42:22",84,46.06,92.97,90.72,87.46,69.69,64.29,59.79
"2/14/2012 0:42:23",111,45.95,93.76,90.84,32.00,69.69,64.40,59.56
"2/14/2012 0:42:26",87,46.06,93.76,90.95,87.91,69.69,64.29,59.56
"2/14/2012 0:42:32",88,46.06,93.87,90.95,87.80,69.69,64.29,59.56
"2/14/2012 0:42:33",87,46.06,93.65,91.06,88.02,69.80,64.29,59.56
"2/14/2012 0:42:37",87,46.06,93.54,91.18,87.91,69.80,64.29,59.56
"2/14/2012 0:42:38",87,45.95,93.54,91.06,87.80,69.80,64.29,59.56
"2/14/2012 0:42:40",87,45.95,93.54,91.18,87.91,69.80,64.18,59.56
"2/14/2012 0:42:44",87,45.95,93.65,91.29,87.80,69.80,64.29,59.56
"2/14/2012 0:42:50",87,45.95,93.65,91.51,87.91,69.91,64.18,59.45
"2/14/2012 0:42:55",87,45.95,93.54,91.40,88.25,69.80,64.18,59.56
"2/14/2012 0:43:1",87,45.95,93.87,91.51,88.25,69.91,64.29,59.68
"2/14/2012 0:43:5",87,45.95,93.65,91.85,88.70,70.02,64.18,59.56
"2/14/2012 0:43:7",88,45.95,93.87,91.96,88.93,69.91,64.29,59.56
"2/14/2012 0:43:9",88,45.95,93.87,91.96,88.93,69.91,64.18,59.56
"2/14/2012 0:43:18",88,45.95,93.87,92.07,88.70,70.02,64.29,59.56
"2/14/2012 0:43:22",88,45.84,94.10,92.07,88.47,70.02,64.29,59.56
"2/14/2012 0:43:25",89,45.95,94.32,92.19,88.25,70.14,64.40,59.68
"2/14/2012 0:43:34",89,45.84,94.44,92.30,88.47,70.14,64.40,59.68
"2/14/2012 0:43:38",89,45.84,94.32,92.30,88.81,70.02,64.40,59.56
"2/14/2012 0:43:40",90,45.84,94.66,92.41,88.81,70.14,64.40,59.56
"2/14/2012 0:43:43",91,45.84,94.77,92.30,88.70,70.02,64.29,59.56
"2/14/2012 0:43:44",91,45.72,94.77,92.41,88.81,70.02,64.29,59.56
"2/14/2012 0:43:46",91,45.72,94.77,92.41,88.93,70.02,64.29,59.56
"2/14/2012 0:43:52",91,45.72,94.89,92.64,89.04,70.14,64.29,59.56
"2/14/2012 0:43:55",93,45.72,95.34,92.64,89.15,70.14,64.29,59.56
"2/14/2012 0:43:58",92,45.72,95.22,92.75,89.15,70.14,64.40,59.56
"2/14/2012 0:44:3",92,45.72,95.11,92.75,89.15,70.14,64.29,59.56
"2/14/2012 0:44:5",91,45.72,94.77,92.75,89.60,70.25,64.40,59.56
"2/14/2012 0:44:8",91,45.72,94.89,92.64,89.82,70.25,64.40,59.56
"2/14/2012 0:44:13",92,45.61,95.00,92.41,89.94,70.25,64.40,59.56
"2/14/2012 0:44:19",92,45.61,95.00,92.19,89.94,70.25,64.40,59.56
"2/14/2012 0:44:20",91,32.00,94.89,92.41,90.05,70.36,64.40,59.56
"2/14/2012 0:44:25",92,45.61,95.11,92.41,90.16,70.25,64.40,59.56
"2/14/2012 0:44:28",92,45.61,95.11,92.64,90.27,70.36,64.40,59.56
"2/14/2012 0:44:30",92,45.61,95.00,92.52,90.27,70.25,64.40,59.56
"2/14/2012 0:44:32",92,45.61,94.89,92.52,90.27,70.25,64.40,59.45
"2/14/2012 0:44:41",92,45.61,95.00,92.52,90.50,70.36,64.40,59.56
"2/14/2012 0:44:45",93,45.61,95.34,92.75,90.05,70.47,64.51,59.56
"2/14/2012 0:44:48",93,45.61,95.34,92.75,90.05,70.47,64.51,59.56
"2/14/2012 0:44:55",93,45.72,95.34,92.52,90.39,70.47,64.51,59.56
"2/14/2012 0:44:58",94,45.72,95.56,92.86,90.39,70.47,64.51,59.56
"2/14/2012 0:45:5",94,45.72,95.68,93.20,90.16,70.59,64.51,59.56
"2/14/2012 0:45:6",95,45.61,95.90,93.31,90.16,70.59,64.51,59.56
"2/14/2012 0:45:9",95,45.72,95.90,93.31,90.16,70.59,64.62,59.56
"2/14/2012 0:45:19",95,45.84,96.01,93.87,90.27,70.70,64.51,59.68
"2/14/2012 0:45:26",96,45.72,96.24,93.87,90.50,70.70,64.62,59.56
"2/14/2012 0:45:30",96,45.72,96.35,93.99,90.39,70.81,64.74,59.68
"2/14/2012 0:45:38",95,45.72,96.12,93.87,90.27,70.81,64.62,59.68
"2/14/2012 0:45:46",97,45.72,96.46,93.65,90.16,70.81,64.74,59.68
"2/14/2012 0:45:50",97,45.72,96.69,93.99,90.27,70.93,64.74,59.68
"2/14/2012 0:45:57",98,45.72,96.80,93.87,90.16,70.93,64.74,59.68
"2/14/2012 0:46:0",99,45.72,97.02,94.21,90.05,70.93,64.74,59.56
"2/14/2012 0:46:11",100,ERR,97.36,94.55,90.16,70.93,64.74,59.68
"2/14/2012 0:46:14",100,45.72,97.36,94.66,90.39,71.04,64.85,59.68
"2/14/2012 0:46:18",101,45.72,97.36,94.32,90.39,71.04,64.85,59.56
"2/14/2012 0:46:20",101,45.72,97.36,94.21,90.39,70.93,64.85,59.56
"2/14/2012 0:46:27",101,45.72,97.47,94.10,90.39,70.93,64.74,59.56
"2/14/2012 0:46:29",103,45.61,97.92,94.21,90.05,70.93,64.85,59.56
"2/14/2012 0:46:35",103,45.61,98.04,93.99,90.39,71.04,64.85,59.68
"2/14/2012 0:46:40",104,45.61,98.15,93.99,90.27,70.93,64.85,59.68
"2/14/2012 0:46:45",103,45.61,98.04,94.66,90.27,71.04,64.85,59.68
"2/14/2012 0:46:53",102,ERR,97.81,94.32,90.39,71.04,64.85,59.68
"2/14/2012 0:46:59",103,45.61,97.92,94.32,90.27,71.15,64.85,59.68
"2/14/2012 0:47:4",103,45.61,98.04,94.77,90.61,71.26,64.85,59.68
"2/14/2012 0:47:8",103,45.61,97.92,94.66,90.61,71.15,64.85,59.68
"2/14/2012 0:47:12",102,45.61,97.70,94.89,90.50,71.26,64.85,59.68
