"2/14/2012 12:23:30",60,61.70,76.77,75.76,74.86,72.84,67.21,60.13
"2/14/2012 12:23:34",60,61.81,76.77,75.76,74.86,72.84,67.21,60.13
"2/14/2012 12:23:38",60,61.81,76.77,75.65,74.97,72.84,67.21,60.13
"2/14/2012 12:23:39",60,61.70,76.77,75.76,74.86,72.84,67.21,60.13
"2/14/2012 12:23:44",60,61.81,76.77,75.76,74.97,72.84,67.21,60.13
"2/14/2012 12:23:47",60,61.81,76.66,75.76,74.86,72.72,67.21,60.13
"2/14/2012 12:23:53",60,61.93,76.66,75.65,74.97,72.84,67.21,60.13
"2/14/2012 12:23:59",60,61.93,76.77,75.65,74.97,72.84,67.21,60.13
"2/14/2012 12:24:6",60,62.15,76.66,75.65,74.97,72.72,67.21,60.13
"2/14/2012 12:24:13",60,61.70,76.66,75.65,74.97,72.72,67.21,60.13
"2/14/2012 12:24:20",60,61.70,76.66,75.76,74.97,72.72,67.21,60.13
"2/14/2012 12:24:29",60,61.70,76.66,75.65,74.86,72.72,67.21,60.13
"2/14/2012 12:24:33",60,61.81,76.66,75.65,74.86,72.72,67.21,60.13
"2/14/2012 12:24:36",60,61.81,76.66,75.76,74.86,72.72,67.21,60.13
"2/14/2012 12:24:38",60,61.81,76.66,75.76,74.86,72.72,67.10,60.13
"2/14/2012 12:24:41",60,61.81,76.66,75.65,74.86,72.72,67.10,60.13
"2/14/2012 12:24:44",60,61.81,76.66,75.65,74.86,72.72,67.21,60.13
"2/14/2012 12:24:45",60,61.81,76.55,75.65,74.86,72.61,67.21,60.13
"2/14/2012 12:24:51",60,61.81,76.66,75.65,74.86,72.61,67.10,60.13
"2/14/2012 12:24:53",60,61.93,76.55,75.65,74.75,72.72,67.10,60.13
"2/14/2012 12:24:56",60,61.93,76.55,75.65,74.86,72.72,67.10,60.01
"2/14/2012 12:24:59",60,61.93,76.55,75.54,74.86,72.72,67.10,60.13
"2/14/2012 12:25:1",60,61.93,76.55,75.65,74.75,72.72,67.10,60.13
"2/14/2012 12:25:6",60,62.04,76.55,75.65,74.86,72.72,67.10,60.13
"2/14/2012 12:25:9",60,62.04,76.55,75.54,74.86,72.72,67.10,60.13
"2/14/2012 12:25:14",60,62.04,76.55,75.65,74.86,72.72,67.10,60.13
"2/14/2012 12:25:17",60,61.93,76.55,75.65,74.86,72.72,67.10,60.13
"2/14/2012 12:25:20",60,61.93,76.55,75.54,74.86,72.72,67.10,60.01
"2/14/2012 12:25:22",60,61.81,76.55,75.54,74.86,72.72,67.10,60.01
"2/14/2012 12:25:29",60,62.04,76.44,75.54,74.86,72.72,67.10,60.13
"2/14/2012 12:25:36",60,62.04,76.55,75.54,74.97,72.84,67.10,60.13
"2/14/2012 12:25:38",60,62.04,76.55,75.54,74.97,72.84,67.10,60.13
"2/14/2012 12:25:42",60,62.15,76.44,75.43,74.97,72.84,67.10,60.13
"2/14/2012 12:25:45",60,62.15,76.44,75.54,74.86,72.84,67.10,60.13
"2/14/2012 12:25:48",60,62.15,76.44,75.54,74.97,72.84,67.10,60.13
"2/14/2012 12:25:57",60,62.15,76.44,75.54,74.86,72.84,67.10,60.13
"2/14/2012 12:26:2",60,62.04,76.44,75.54,74.75,72.84,67.10,60.13
"2/14/2012 12:26:6",60,62.15,76.44,75.54,74.75,72.95,67.10,60.13
"2/14/2012 12:26:9",60,62.15,76.44,75.54,74.64,72.84,67.10,60.13
"2/14/2012 12:26:11",60,62.15,76.44,75.54,74.75,72.84,67.10,60.13
"2/14/2012 12:26:16",60,62.15,76.44,75.54,74.64,72.84,67.10,60.13
"2/14/2012 12:26:18",60,62.26,76.44,75.54,74.64,72.84,67.10,60.13
"2/14/2012 12:26:20",60,62.15,76.44,75.43,74.75,72.84,67.10,60.13
"2/14/2012 12:26:30",60,62.26,76.44,75.43,74.75,72.84,67.10,60.13
"2/14/2012 12:26:34",60,62.26,76.44,75.43,74.75,72.95,67.10,60.13
"2/14/2012 12:26:38",60,62.26,76.44,75.43,74.64,72.84,67.10,60.13
"2/14/2012 12:26:40",60,62.26,76.44,75.43,74.64,72.84,67.10,60.13
