"2/13/2012 17:4"	51.50	70.31	69.94	68.55	66.50	63.29	60.33	
"2/13/2012 17:5"	51.62	70.26	69.89	68.50	66.53	63.24	60.29	
"2/13/2012 17:6"	51.73	70.81	70.18	68.54	66.38	63.23	60.28	
"2/13/2012 17:7"	52.05	73.19	71.44	69.06	66.54	63.35	60.28	
"2/13/2012 17:8"	52.14	76.63	73.81	70.47	66.72	63.41	60.26	
"2/13/2012 17:9"	52.24	79.91	76.96	73.16	66.96	63.57	60.27	
"2/13/2012 17:10"	52.23	83.45	80.16	76.18	67.29	63.68	60.25	
"2/13/2012 17:11"	52.09	86.22	82.95	79.23	67.62	63.89	60.31	
"2/13/2012 17:12"	52.06	88.85	86.02	82.00	68.01	64.15	60.41	
"2/13/2012 17:13"	52.24	91.20	88.93	83.74	68.45	64.62	60.51	
"2/13/2012 17:14"	52.33	93.11	91.17	84.45	68.84	65.07	60.60	
"2/13/2012 17:15"	52.17	95.11	93.43	87.57	69.33	65.65	60.56	
"2/13/2012 17:16"	51.93	97.15	95.72	90.52	69.77	66.07	60.46	
"2/13/2012 17:17"	51.78	98.73	97.56	92.49	70.14	66.42	60.45	
"2/13/2012 17:18"	51.77	100.09	99.09	93.89	70.59	66.68	60.47	
"2/13/2012 17:19"	51.70	101.03	100.59	96.06	71.01	66.76	60.47	
"2/13/2012 17:20"	51.66	100.34	100.83	95.22	71.25	67.12	60.49	
"2/13/2012 17:21"	51.45	98.47	99.75	93.83	71.48	67.21	60.53	
"2/13/2012 17:22"	51.49	96.39	98.22	91.20	71.59	67.28	60.56	
"2/13/2012 17:23"	51.48	94.30	96.35	88.87	71.62	67.25	60.54	
"2/13/2012 17:24"	51.47	92.68	94.48	86.72	71.59	67.30	60.58	
"2/13/2012 17:25"	51.47	91.16	92.71	84.56	71.52	67.27	60.59	
"2/13/2012 17:26"	51.53	89.91	90.95	82.98	71.46	67.27	60.64	
"2/13/2012 17:27"	51.46	88.71	89.34	81.39	71.25	67.31	60.67	
"2/13/2012 17:28"	51.46	87.61	87.84	80.33	71.17	67.48	60.68	
"2/13/2012 17:29"	51.53	86.64	86.54	79.41	71.15	67.54	60.69	
"2/13/2012 17:30"	51.56	85.70	85.30	78.59	71.04	67.58	60.69	
"2/13/2012 17:31"	51.34	84.77	84.15	77.81	71.01	67.46	60.61	
"2/13/2012 17:32"	51.13	83.92	83.01	77.29	70.87	67.12	60.67	
"2/13/2012 17:33"	51.24	83.17	82.15	76.74	70.71	66.98	60.71	
"2/13/2012 17:34"	51.35	82.36	81.43	76.26	70.38	66.83	60.70	
"2/13/2012 17:35"	51.34	81.62	80.71	75.85	70.29	66.82	60.69	
"2/13/2012 17:36"	51.36	81.03	79.94	75.49	70.10	66.71	60.69	
"2/13/2012 17:37"	51.44	80.34	79.36	75.13	69.82	66.70	60.69	
"2/13/2012 17:38"	51.57	79.79	78.77	74.80	69.81	66.71	60.69	
"2/13/2012 17:39"	51.53	79.19	78.33	74.47	69.73	66.66	60.69	
"2/13/2012 17:40"	51.57	78.65	77.63	74.19	69.56	66.64	60.69	
"2/13/2012 17:41"	51.45	78.21	77.22	73.88	69.41	66.46	60.69	
"2/13/2012 17:42"	51.31	77.84	76.85	73.62	69.35	66.47	60.66	
"2/13/2012 17:43"	51.18	77.40	76.54	73.34	69.28	66.49	60.66	
"2/13/2012 17:44"	51.12	77.06	76.15	73.12	69.21	66.53	60.66	
"2/13/2012 17:45"	51.04	76.71	75.88	72.90	69.09	66.48	60.62	
"2/13/2012 17:46"	50.94	76.35	75.53	72.75	68.95	66.38	60.62	
"2/13/2012 17:47"	50.90	76.02	75.25	72.55	68.85	66.30	60.64	
"2/13/2012 17:48"	50.94	75.74	75.03	72.39	68.74	66.36	60.57	
"2/13/2012 17:49"	50.97	75.49	74.85	72.19	68.69	66.30	60.57	
"2/13/2012 17:50"	50.94	75.22	74.61	72.00	68.67	66.27	60.59	
"2/13/2012 17:51"	50.83	74.99	74.33	71.87	68.54	66.36	60.57	
"2/13/2012 17:52"	50.77	74.76	74.15	71.72	68.45	66.22	60.53	
"2/13/2012 17:53"	50.90	74.50	73.97	71.60	68.39	66.18	60.54	
"2/13/2012 17:54"	51.06	74.29	73.82	71.44	68.34	66.19	60.52	
"2/13/2012 17:55"	51.06	74.09	73.66	71.31	68.26	66.15	60.47	
"2/13/2012 17:56"	51.23	73.91	73.49	71.23	68.16	66.01	60.48	
"2/13/2012 17:57"	51.29	73.72	73.33	71.09	68.11	66.02	60.47	
"2/13/2012 17:58"	51.23	73.57	73.17	70.98	68.03	65.92	60.47	
"2/13/2012 17:59"	51.30	73.44	73.05	70.87	67.95	65.88	60.48	
"2/13/2012 18:0"	51.21	73.28	72.92	70.73	67.97	65.90	60.47	
"2/13/2012 18:1"	51.36	73.09	72.77	70.66	67.90	65.84	60.46	
"2/13/2012 18:2"	51.37	72.92	72.65	70.59	67.84	65.92	60.46	
"2/13/2012 18:3"	51.35	72.79	72.52	70.49	67.77	65.84	60.46	
"2/13/2012 18:4"	51.38	72.66	72.40	70.38	67.77	65.85	60.46	
"2/13/2012 18:5"	51.46	72.56	72.28	70.30	67.71	65.78	60.46	
"2/13/2012 18:6"	51.46	72.39	72.15	70.22	67.67	65.77	60.46	
"2/13/2012 18:7"	51.47	72.32	72.06	70.14	67.64	65.79	60.45	
"2/13/2012 18:8"	51.47	72.19	71.97	70.11	67.49	65.81	60.43	
"2/13/2012 18:9"	51.55	72.09	71.88	69.99	67.48	65.88	60.44	
"2/13/2012 18:10"	51.79	71.99	71.74	69.93	67.29	65.93	60.43	
"2/13/2012 18:11"	51.73	71.89	71.70	69.83	67.33	65.91	60.44	
"2/13/2012 18:12"	51.58	71.75	71.62	69.81	67.32	65.85	60.44	
"2/13/2012 18:13"	51.53	71.70	71.52	69.75	67.34	65.80	60.43	
"2/13/2012 18:14"	51.36	71.57	71.47	69.69	67.38	65.76	60.43	
"2/13/2012 18:15"	51.36	71.50	71.37	69.64	67.39	65.73	60.42	
"2/13/2012 18:16"	51.34	71.42	71.34	69.57	67.27	65.74	60.43	
"2/13/2012 18:17"	51.21	71.38	71.25	69.50	67.01	65.55	60.46	
"2/13/2012 18:18"	51.12	71.26	71.19	69.46	67.12	65.38	60.41	
"2/13/2012 18:19"	51.14	71.15	71.12	69.37	67.01	65.39	60.40	
"2/13/2012 18:20"	51.18	71.10	71.02	69.32	66.89	65.46	60.40	
"2/13/2012 18:21"	51.24	71.04	70.93	69.25	66.92	65.52	60.41	
"2/13/2012 18:22"	51.13	70.99	70.84	69.21	66.94	65.45	60.40	
"2/13/2012 18:23"	51.07	70.87	70.80	69.12	66.86	65.40	60.39	
"2/13/2012 18:24"	51.11	70.84	70.72	69.03	66.68	65.40	60.35	
"2/13/2012 18:25"	51.13	70.79	70.67	69.00	66.83	65.29	60.36	
"2/13/2012 18:26"	51.06	70.65	70.60	68.92	66.72	65.25	60.36	
"2/13/2012 18:27"	50.95	70.63	70.50	68.90	66.74	65.23	60.36	
"2/13/2012 18:28"	50.88	70.57	70.45	68.81	66.77	65.24	60.35	
"2/13/2012 18:29"	50.89	70.47	70.37	68.78	66.75	65.15	60.35	
"2/13/2012 18:30"	50.90	70.46	70.36	68.70	66.69	65.19	60.35	
"2/13/2012 18:31"	50.93	70.37	70.30	68.68	66.66	65.19	60.35	
"2/13/2012 18:32"	50.84	70.33	70.25	68.60	66.56	65.11	60.34	
"2/13/2012 18:33"	50.80	70.27	70.18	68.56	66.55	65.08	60.31	
"2/13/2012 18:34"	50.80	70.19	70.09	68.50	66.57	65.05	60.27	
"2/13/2012 18:35"	50.77	70.11	70.10	68.58	66.76	65.23	60.35	
"2/13/2012 18:36"	50.70	70.12	70.12	68.58	66.77	65.26	60.40	
"2/13/2012 18:37"	50.71	70.09	70.02	68.57	66.67	65.23	60.37	
"2/13/2012 18:38"	50.68	70.10	70.02	68.58	66.64	65.05	60.46	
"2/13/2012 18:39"	50.61	70.04	69.98	68.55	66.82	64.87	60.73	
"2/13/2012 18:40"	50.55	69.99	69.90	68.36	66.65	65.12	60.52	
"2/13/2012 18:41"	50.55	69.98	69.91	68.45	66.70	65.03	60.42	
"2/13/2012 18:42"	50.51	69.95	69.88	68.44	66.76	64.87	60.64	
"2/13/2012 18:43"	50.53	69.93	69.82	68.38	66.97	64.89	60.59	
"2/13/2012 18:44"	50.49	69.97	69.80	68.34	66.84	64.83	60.59	
"2/13/2012 18:45"	50.43	69.94	69.78	68.30	66.76	64.74	60.57	
"2/13/2012 18:46"	50.37	69.81	69.70	68.25	66.74	64.65	60.55	
"2/13/2012 18:47"	50.38	69.81	69.69	68.27	66.67	64.63	60.49	
"2/13/2012 18:48"	50.39	70.12	69.87	68.28	66.66	64.68	60.58	
"2/13/2012 18:49"	50.36	72.00	70.81	68.68	66.75	64.83	60.62	
"2/13/2012 18:50"	50.34	75.31	72.88	70.02	67.02	64.87	60.60	
"2/13/2012 18:51"	50.32	78.73	75.94	72.41	67.31	65.07	60.57	
"2/13/2012 18:52"	50.30	82.15	79.22	75.11	67.59	65.16	60.58	
"2/13/2012 18:53"	50.22	84.95	82.29	77.74	67.97	65.35	60.51	
"2/13/2012 18:54"	50.16	87.44	85.31	80.72	68.39	65.50	60.44	
"2/13/2012 18:55"	50.16	90.27	87.69	83.23	68.74	65.75	60.51	
"2/13/2012 18:56"	50.13	92.87	90.66	84.75	69.11	65.71	60.52	
"2/13/2012 18:57"	50.22	94.56	92.82	86.37	69.45	65.68	60.53	
"2/13/2012 18:58"	50.26	96.20	94.49	87.94	69.78	65.93	60.54	
"2/13/2012 18:59"	50.33	97.56	96.20	88.47	70.11	65.98	60.56	
"2/13/2012 19:0"	50.38	98.49	97.49	90.06	70.52	65.76	60.68	
"2/13/2012 19:1"	50.45	99.52	98.31	90.96	70.75	65.77	60.69	
