2/10/12 22:43	71.57	71.74	70.36	68.68	66.11	63.82	
2/10/12 22:44	71.57	71.71	70.27	68.66	66.22	63.80	
2/10/12 22:45	71.46	71.64	70.24	68.54	66.06	63.79	
2/10/12 22:46	71.38	71.60	70.20	68.42	66.12	63.75	
2/10/12 22:47	71.36	71.57	70.15	68.53	66.16	63.75	
2/10/12 22:48	71.36	71.52	70.15	68.55	66.07	63.74	
2/10/12 22:49	71.33	71.49	70.14	68.59	66.12	63.73	
2/10/12 22:50	71.27	71.49	70.16	68.65	66.27	63.72	
2/10/12 22:51	71.27	71.47	70.15	68.62	66.22	63.72	
2/10/12 22:52	71.21	71.37	70.03	68.59	66.08	63.71	
2/10/12 22:53	71.23	71.34	70.01	68.57	66.07	63.72	
2/10/12 22:54	71.16	71.30	69.95	68.44	65.99	63.70	
2/10/12 22:55	71.13	71.26	69.91	68.37	65.94	63.69	
2/10/12 22:56	71.12	71.26	69.87	68.44	66.04	63.70	
2/10/12 22:57	71.08	71.24	69.86	68.46	66.09	63.71	
2/10/12 22:58	70.97	71.17	69.89	68.47	65.97	63.71	
2/10/12 22:59	70.95	71.15	69.90	68.38	66.01	63.71	
2/10/12 23:00	70.99	71.13	69.88	68.46	66.08	63.70	
2/10/12 23:01	70.97	71.14	69.85	68.47	66.12	63.71	
2/10/12 23:02	70.91	71.10	69.82	68.51	66.08	63.71	
2/10/12 23:03	70.86	71.09	69.87	68.46	66.12	63.71	
2/10/12 23:04	70.90	71.04	69.81	68.47	66.03	63.69	
2/10/12 23:05	70.96	71.04	69.80	68.47	65.95	63.64	
2/10/12 23:06	70.85	71.01	69.77	68.43	65.75	63.64	
2/10/12 23:07	70.78	70.99	69.80	68.22	65.87	63.71	
2/10/12 23:08	70.87	71.03	69.80	68.19	65.91	63.68	
2/10/12 23:09	71.57	71.38	70.11	68.31	65.67	63.75	
2/10/12 23:10	73.94	72.33	69.24	68.53	58.21	63.27	
2/10/12 23:11	77.41	74.89	71.98	68.90	57.20	62.93	
2/10/12 23:12	80.45	78.03	76.16	68.99	62.03	63.26	
2/10/12 23:13	83.89	80.78	78.59	69.00	64.35	63.40	
2/10/12 23:14	86.45	83.71	81.03	69.27	65.12	63.49	
2/10/12 23:15	89.61	86.96	83.24	69.67	65.74	63.46	
2/10/12 23:16	92.25	89.71	84.76	70.15	66.18	63.59	
2/10/12 23:17	94.13	91.74	87.47	70.54	66.50	63.60	
2/10/12 23:18	95.83	94.00	88.80	70.94	66.80	63.60	
2/10/12 23:19	97.08	95.82	89.91	71.20	66.78	63.61	
2/10/12 23:20	98.05	97.55	91.08	71.61	67.20	63.64	
2/10/12 23:21	99.34	98.74	92.09	72.05	67.34	63.67	
2/10/12 23:22	99.58	99.66	92.74	72.35	67.45	63.73	
2/10/12 23:23	98.36	99.02	91.85	72.57	67.38	63.74	
2/10/12 23:24	96.47	97.87	89.75	72.67	67.54	63.77	
2/10/12 23:25	94.49	96.23	87.98	72.67	67.72	63.79	
2/10/12 23:26	92.85	94.48	86.27	72.75	67.70	63.83	
2/10/12 23:27	91.19	92.74	84.23	72.75	67.71	63.83	
2/10/12 23:28	89.92	91.08	82.71	72.79	67.73	63.75	
2/10/12 23:29	88.95	89.61	81.56	72.75	67.77	63.84	
2/10/12 23:30	87.96	88.25	80.63	72.70	67.76	63.80	
2/10/12 23:31	86.92	86.99	79.80	72.60	67.70	63.85	
